timestamp,1年期国债收益率,EURIBOR:6个月,GC001:收盘价,LIBOR:美元:3个月,USDCNH:即期汇率,上证综合指数,中国:SHIBOR:隔夜,中国:iCPI:交通和通信:日环比,中国:iCPI:其他用品和服务:日环比,中国:iCPI:医疗保健:日环比,中国:iCPI:居住:日环比,中国:iCPI:教育文化和娱乐:日环比,中国:iCPI:生活用品及服务:日环比,中国:iCPI:衣着:日环比,中国:iCPI:食品烟酒:日环比,中国:中间价:美元兑人民币,中国:互联网搜索指数:找工作,中国:互联网搜索指数:招聘,"中国:价格:螺纹钢(HRB400,20mm)",中国:出厂价:石油焦(2#B):武汉石化,中国:华东:开工率:聚氯乙烯:下游,中国:华北:开工率:聚氯乙烯:下游,中国:华南:开工率:聚氯乙烯:下游,中国:开工率:乙二醇(非乙烯法),中国:开工率:产能(<100万吨):焦化企业(230家),中国:开工率:尿素,中国:开工率:汽车轮胎(全钢胎),中国:开工率:汽车轮胎(半钢胎),中国:开工率:甲醇,中国:开工率:电炉,中国:开工率:石油沥青装置,中国:开工率:纯碱,中国:开工率:线材:主要钢厂,中国:开工率:聚氯乙烯,中国:开工率:聚氯乙烯:上游,中国:开工率:聚苯乙烯,中国:开工率:聚苯乙烯泡沫,中国:开工率:苯乙烯,中国:开工率:螺纹钢:主要钢厂,中国:水泥价格指数,"中国:现货价(到岸价):焦煤(峰景矿,A:10.5%,V:21.5%,S:0.61%,G:87,Y:19,Mt:10%,CSR74,澳大利亚产)",中国:经销价:汽油(93#IV):成都中石化,中国出口集装箱运价指数:综合指数,中国进口原油运价指数:综合指数,中国进口集装箱运价指数:综合指数,中国香港:政府债券收益率:3月,中间价:欧元兑人民币,义乌中国小商品指数:五金及电料类:价格指数,义乌中国小商品指数:五金及电料类:出口价格指数,义乌中国小商品指数:体育娱乐用品类:价格指数,义乌中国小商品指数:体育娱乐用品类:出口价格指数,义乌中国小商品指数:出口价格指数,义乌中国小商品指数:工艺品类:价格指数,义乌中国小商品指数:工艺品类:出口价格指数,义乌中国小商品指数:总价格指数,义乌中国小商品指数:护理及美容用品类:价格指数,义乌中国小商品指数:护理及美容用品类:出口价格指数,义乌中国小商品指数:文化办公用品类:价格指数,义乌中国小商品指数:文化办公用品类:出口价格指数,义乌中国小商品指数:日用品类:价格指数,义乌中国小商品指数:日用品类:出口价格指数,义乌中国小商品指数:服装服饰类:价格指数,义乌中国小商品指数:服装服饰类:出口价格指数,义乌中国小商品指数:玩具类:价格指数,义乌中国小商品指数:玩具类:出口价格指数,义乌中国小商品指数:电子电器类:价格指数,义乌中国小商品指数:电子电器类:出口价格指数,义乌中国小商品指数:箱包类:价格指数,义乌中国小商品指数:箱包类:出口价格指数,义乌中国小商品指数:网上价格指数,义乌中国小商品指数:订单价格指数,义乌中国小商品指数:辅料和包装类:价格指数,义乌中国小商品指数:辅料和包装类:出口价格指数,义乌中国小商品指数:针、纺织品类:出口价格指数,义乌中国小商品指数:钟表眼镜类:价格指数,义乌中国小商品指数:钟表眼镜类:出口价格指数,义乌中国小商品指数:鞋类:价格指数,义乌中国小商品指数:鞋类:出口价格指数,义乌中国小商品指数:首饰类:价格指数,义乌中国小商品指数:首饰类:出口价格指数,出厂价:液化气(汽运):荆门石化,加拿大:基准债券收益率:5年,南华工业品指数,南华综合指数,南华能化指数,南华金属指数,印尼:日用商品现价:咖啡:棉兰,印尼:日用商品现价:天然棕榈油:棉兰,印度:国债收益率:3月,原油运输指数(BDTI),唐山:市场价(不含税):废钢(6-8mm),地缘政治威胁指数,地缘政治行为指数,地缘政治风险指数,山东:价格:方坯(Q235),山东:库提价:港口内贸燃料油(4#船用),德国:上市联邦证券利率期限结构:1年期,成品油运输指数(BCTI),收盘价:焦炭,收盘价:美元兑韩元,新加坡:国库券收益率:6个月,日元指数,日本:企业债有效收益率:综合,期货收盘价(活跃合约):焦煤,期货结算价(活跃合约):IPE布油,期货结算价(活跃合约):NYMEX轻质原油,欧元兑美元,欧元区:公债收益率:即期利率收益率曲线:所有债券:6个月,"武汉:价格:热轧板卷(Q235B,3.0mm)","河南:车板价:焦煤(A≤10%,V:25-27%,S≤0.5%,G>75,Mt:8%,平顶山产)",法国:国债收益率:1个月,波罗的海干散货指数(BDI),泰国:债券市场协会指数:总收益:政府债券指数,温州指数:温州地区民间融资综合利率,温州指数:温州地区民间融资综合利率:社会直接融资利率,美元兑日元,美元指数,美国:5年期盈亏平衡通胀率:非季调,花旗中国经济意外指数,花旗十国集团经济意外指数,花旗新兴市场经济意外指数,花旗欧洲经济意外指数,花旗美国经济意外指数,英镑兑美元,菲律宾:国债收益率:6个月,越南:国债收益率:1年,运价:液化气(压力货):华南-海防港,远东干散货指数(FDI):综合指数,远东干散货指数(FDI):运价指数,银行间同业拆借加权利率:7天,银行间质押式回购加权利率:7天,韩国:KOSPI指数,韩国:国债收益率:3年,黎城:价格(干基含税):铁精粉(66%)
2023-06-01,1.9503,3.8221,2.3098,5.5259 ,7.17,"3,215.9973 ",1.4884,0.1346,-0.0481,0.0946,0.0073,0.0165,-0.112,-0.053,-0.1803,7.1473,"23,098.7667 ","5,342.9000 ","3,828.4472 ","2,770.0000 ",54.2,51.2,53.2,53.552,68.38,81.0,60.436,70.36,76.232,60.26,34.2,90.286,55.234,69.382,70.2,59.772,59.662,67.26,46.356,121.5336,242.6528,"9,007.2222 ",918.8860 ,"1,293.0257 ",950.9750 ,4.1281,7.7458,101.845,100.0,100.8475,100.085,101.4,100.435,101.4725,101.0525,101.84,104.8475,101.5975,100.555,100.03,99.6475,99.9425,103.64,107.375,99.4375,102.0075,100.0,103.2475,99.8875,114.735,100.26,101.7,100.5,50.005,104.335,99.045,99.8525,107.6975,101.905,101.67,"3,977.0000 ",3.666,"3,539.2583 ","2,254.7980 ","1,679.7643 ","6,127.0147 ","91,871.8000 ","13,095.0667 ",6.766,"1,085.8667 ","2,600.6333 ",128.1447,94.7877,109.1038,"3,600.5333 ","5,300.0000 ",3.242,611.8333 ,"2,075.4667 ","1,296.3850 ",3.835,83.767,0.6920 ,"1,316.2333 ",75.051,70.3207,1.0839,3.4017,"3,903.1667 ","1,816.6667 ",3.1469,"1,079.4000 ",312.7682,15.1456,11.2715,41.38,103.1384,2.1397,-27.0833,-14.5333,9.1667,-101.4267,27.9167,1.2634,6.0487,2.4951,47.9333,958.2503 ,969.7697 ,2.1451,2.1809,"2,602.2518 ",3.5423,"1,101.7333 "
2023-07-01,1.9089,3.9424,1.9706,5.5842 ,7.1955,"3,217.6863 ",1.3706,-0.0286,0.0403,-0.0367,0.0061,-0.0137,0.0168,0.0263,0.0712,7.1632,"23,319.2581 ","4,821.0323 ","3,843.8710 ","2,780.0000 ",53.0,50.0,52.0,52.7175,67.3175,78.1425,62.8125,71.4375,75.115,62.18,35.75,83.8725,57.4775,73.2775,73.0,64.7825,59.3175,68.625,47.64,113.3513,244.4194,"9,145.8065 ",869.8925 ,"1,126.0219 ",908.3750 ,4.4002,7.9421,104.19,100.0,101.422,100.736,101.788,100.488,110.35,101.014,101.276,110.152,101.51,100.518,100.004,99.444,99.948,101.574,107.474,100.448,103.936,100.0,103.266,99.426,114.122,100.848,101.216,102.468,64.27,102.806,99.058,99.872,105.498,101.964,101.67,"4,039.6774 ",3.8439,"3,716.5952 ","2,382.4855 ","1,789.1945 ","6,300.9694 ","82,883.6452 ","13,871.5323 ",6.7387,936.6452 ,"2,726.7097 ",123.3781,92.28,103.7604,"3,677.1290 ","5,261.2903 ",3.4216,618.5484 ,"2,198.1935 ","1,284.9065 ",3.8729,83.6258,0.7152 ,"1,414.7097 ",79.9732,75.6968,1.1054,3.6206,"3,974.1935 ","1,900.6452 ",3.3972,"1,044.5484 ",313.4235,15.34,11.4345,41.2389,101.4915,2.2106,-76.2161,-6.6774,-5.6,-132.9548,68.5613,1.2879,6.1005,2.102,44.9355,909.9594 ,942.2723 ,2.0158,2.01,"2,594.2832 ",3.6442,"1,130.2903 "
2023-08-01,1.8979,3.9439,1.9298,5.6439 ,7.2646,"3,173.5857 ",1.6476,0.0735,-0.0725,0.0249,0.0041,-0.0185,-0.021,0.03,0.0272,7.1731,"9,834.1290 ","5,041.3226 ","3,782.0645 ","2,780.0000 ",53.0,50.0,52.0,50.84,68.875,79.576,63.176,72.072,78.136,63.14,44.94,80.082,57.27,73.07,74.0,58.37,56.236,72.54,45.7225,109.5545,265.371,"9,461.2903 ",880.7875 ,"1,036.1174 ",857.5260 ,4.2779,7.8886,106.365,100.0,101.4825,101.1975,103.1325,100.615,105.9725,101.08,100.4825,112.86,101.4775,101.06,100.0125,99.525,99.9225,103.925,107.3075,104.8425,104.925,100.0,104.82,99.5125,112.5225,100.0725,101.4525,101.765,52.0625,101.8025,98.8025,99.8275,104.7275,101.935,101.67,"5,010.0000 ",3.999,"3,855.9516 ","2,465.7287 ","1,899.2006 ","6,376.9587 ","81,429.9839 ","13,607.0161 ",6.7981,797.9194 ,"2,668.9677 ",114.6141,81.8577,98.7421,"3,647.3871 ","5,538.7097 ",3.3416,746.2258 ,"2,211.8387 ","1,322.8742 ",3.749,82.4687,0.7919 ,"1,466.2903 ",85.0429,81.279,1.0906,3.6227,"4,033.8710 ","1,920.0000 ",3.5828,"1,147.8226 ",312.7935,14.6816,10.9694,44.8959,103.1129,2.2445,-53.4097,11.2968,1.2323,-74.5452,69.0677,1.2703,6.009,1.9166,51.0323,938.4826 ,969.4387 ,2.0276,1.9496,"2,559.1898 ",3.7315,"1,100.3871 "
2023-09-01,2.127,4.0301,2.3472,5.6617 ,7.3028,"3,126.6686 ",1.7856,-0.0605,0.2095,0.0171,0.0141,0.0089,0.018,-0.062,-0.0002,7.1841,"5,544.2333 ","4,654.4667 ","3,838.2778 ","2,780.0000 ",53.0,50.0,51.0,55.824,67.278,75.89,63.245,72.1175,81.755,62.308,44.05,82.6425,55.922,75.826,76.2,51.7625,59.895,74.225,45.576,105.9913,309.6222,"9,730.0000 ",876.4580 ,930.2911 ,816.0450 ,4.3274,7.7353,107.23,100.0,101.4475,101.3825,104.2325,100.6275,104.1425,101.04,100.7825,115.2575,101.6575,101.0125,100.035,99.4975,99.9075,104.0025,107.0225,105.1525,105.0475,100.0,103.55,99.3375,111.1625,100.025,101.06,103.355,54.775,100.87,98.2675,99.925,111.075,101.875,101.67,"5,538.3333 ",4.075,"4,083.7840 ","2,586.1537 ","2,058.9391 ","6,571.5422 ","80,181.7389 ","14,020.7778 ",6.8377,755.8333 ,"2,670.8333 ",124.3428,66.3006,96.9351,"3,647.5444 ","5,675.0000 ",3.4941,819.9444 ,"2,435.8530 ","1,333.2000 ",3.7462,81.6149,0.8313 ,"1,780.5848 ",91.6514,89.016,1.0676,3.7405,"4,009.3333 ","1,922.2222 ",3.688,"1,384.8333 ",307.3231,15.0214,11.373,47.8358,105.2301,2.2494,-17.1933,8.2433,9.8622,-60.58,55.3278,1.2388,6.006,1.8936,48.0,"1,114.4949 ","1,067.1361 ",2.2656,2.1321,"2,535.9823 ",3.8434,"1,213.5667 "
2023-10-01,2.2351,4.1142,2.6208,5.6583 ,7.3167,"3,048.9347 ",1.7992,0.1622,-0.0298,0.2104,-0.0008,0.0153,0.0749,0.03,0.0539,7.1788,"4,500.3871 ","4,318.7742 ","3,826.5699 ","2,780.0000 ",51.0,49.0,50.0,54.3675,66.5975,81.39,61.155,71.8775,83.1125,60.2575,37.3667,89.15,55.385,77.5675,77.0,55.955,54.8475,74.725,45.33,107.1428,376.3333,"9,545.1613 ",816.2233 ,"1,124.7393 ",754.0467 ,4.8098,7.6205,103.772,100.0,101.546,101.326,103.104,100.666,107.294,101.29,100.22,112.264,101.57,100.578,100.512,99.654,99.91,104.368,107.072,105.17,104.784,100.0,105.396,99.18,106.77,100.07,100.83,103.698,76.488,101.512,97.99,100.128,106.798,101.944,101.67,"5,427.7419 ",4.2306,"3,990.6226 ","2,530.1474 ","2,010.6699 ","6,399.3489 ","83,681.9785 ","13,113.4086 ",6.9,"1,149.7419 ","2,615.2903 ",206.7147,218.9369,194.0109,"3,574.7312 ","5,900.0000 ",3.5173,775.8925 ,"2,426.6100 ","1,352.2032 ",3.8898,81.202,0.9081 ,"1,786.0147 ",88.608,85.5471,1.0567,3.7791,"3,918.7097 ","2,104.9462 ",3.8047,"1,863.8387 ",301.6944,15.292,11.3885,49.5453,106.331,2.3063,0.9387,14.9323,19.6108,-41.0935,54.6634,1.2177,6.2381,1.984,45.0,"1,312.1136 ","1,194.8580 ",2.2659,2.3581,"2,392.1796 ",4.0278,"1,212.7419 "
2023-11-01,2.2505,4.0652,2.3578,5.6395 ,7.2295,"3,045.9561 ",1.7669,0.1297,0.1157,-0.0911,0.033,-0.0362,0.0476,0.033,-0.0016,7.1558,"8,949.5333 ","4,115.9333 ","4,012.9667 ","2,665.0000 ",49.75,47.75,50.0,56.52,70.5725,80.896,60.924,72.582,81.35,62.66,36.72,86.144,53.4775,76.1425,75.75,60.052,56.11,72.44,42.95,110.878,347.4667,"8,966.6667 ",855.1150 ,"1,477.5297 ",722.6740 ,5.0373,7.7514,104.5025,100.0,101.9,101.3325,102.355,100.9325,103.6425,101.9925,100.6875,109.2775,101.4125,100.485,101.8975,99.6375,99.88,105.0175,107.145,105.17,104.1525,100.0,105.47,99.0775,111.455,100.03,100.9425,100.845,58.45,105.08,97.75,99.9925,115.205,101.8,101.67,"5,348.3333 ",3.813,"4,018.6173 ","2,551.8877 ","1,993.6893 ","6,569.0407 ","93,397.1333 ","13,150.6000 ",6.944,"1,335.5000 ","2,631.1000 ",141.7867,185.9237,153.8289,"3,763.0000 ","5,735.0000 ",3.4343,812.8667 ,"2,606.1833 ","1,307.8833 ",3.8443,79.862,0.9317 ,"2,006.2167 ",81.9727,77.2347,1.0819,3.7117,"4,060.0000 ","2,120.0000 ",3.7453,"1,819.1000 ",305.0157,15.6793,11.2766,49.8232,104.4841,2.2487,12.96,4.41,22.2133,-36.0267,40.42,1.2432,6.2311,1.9446,47.3333,"1,215.5163 ","1,138.8020 ",2.2325,2.3407,"2,457.8107 ",3.775,"1,276.6667 "
2023-12-01,2.2893,3.921,2.4629,5.6241 ,7.1495,"2,958.8779 ",1.6338,0.0302,0.0552,0.7644,0.0674,0.0462,-0.0089,0.0336,-0.0064,7.1027,"8,466.5806 ","4,088.7419 ","4,071.5887 ","2,270.0000 ",47.4,45.5,48.25,51.472,69.382,76.5175,56.685,72.175,79.64,63.46,32.575,84.0125,52.902,78.15,78.75,67.9025,53.0225,65.725,42.552,113.3281,341.8871,"8,951.6129 ",874.8800 ,"1,260.1712 ",724.6475 ,4.6714,7.7641,103.012,100.0,101.58,101.0,103.312,100.91,103.538,102.218,101.486,111.158,101.332,100.61,101.828,99.656,99.854,103.754,107.01,105.17,102.448,100.0,103.832,99.068,113.958,100.298,100.746,105.26,57.912,107.81,98.054,100.242,127.53,101.186,101.67,"5,529.3548 ",3.3355,"4,005.0840 ","2,533.5062 ","1,964.8826 ","6,619.7440 ","102,596.9032 ","13,195.9355 ",6.9587,"1,165.9443 ","2,715.3306 ",132.9329,172.4615,139.5619,"3,840.7258 ","5,600.0000 ",3.0958,906.2199 ,"2,568.2581 ","1,303.2335 ",3.7719,82.4735,0.8574 ,"1,954.5121 ",77.4074,72.3561,1.0918,3.5604,"4,173.3871 ","2,124.8387 ",3.6365,"2,439.0293 ",311.5815,15.1714,12.3315,43.7689,102.6234,2.1338,0.3516,-3.096,20.975,-32.496,15.5944,1.2663,5.2794,1.8153,51.9355,"1,480.2555 ","1,299.2740 ",2.1077,2.4586,"2,564.8692 ",3.3441,"1,323.3952 "
2024-01-01,2.0823,3.8923,2.3141,5.5809 ,7.1825,"2,875.3707 ",1.6896,0.066,-0.1678,0.5262,0.014,0.0915,0.1552,-0.0179,0.0782,7.106,"9,570.0323 ","5,154.8065 ","4,048.2339 ","2,099.3548 ",46.5,44.75,47.0,55.39,61.95,75.136,57.09,71.585,81.5225,60.2575,28.9,87.66,48.8275,79.855,78.0,66.1375,54.285,69.65,40.3225,111.1156,346.0323,"9,188.7097 ","1,191.9075 ","1,214.4177 ",764.3980 ,4.3333,7.7714,103.46,100.0,101.67,101.8,105.0675,100.01,112.4475,101.8625,101.255,108.57,101.4,101.015,101.3325,99.7,99.8475,102.1,108.5375,105.17,102.105,100.0,103.18,99.035,113.0625,102.3575,101.3525,126.44,73.0775,105.015,99.3775,100.785,110.88,101.43,101.67,"5,295.1613 ",3.4135,"4,000.9020 ","2,521.1423 ","1,953.2587 ","6,638.7834 ","99,378.0968 ","13,203.9355 ",6.9784,"1,397.7654 ","2,766.1048 ",137.1478,203.9758,156.5202,"3,811.6935 ","5,600.0000 ",3.1265,994.4897 ,"2,443.1935 ","1,325.0839 ",3.7361,81.3696,0.8148 ,"1,814.1573 ",78.9948,73.7426,1.0908,3.616,"4,183.3871 ","2,318.3871 ",3.8697,"1,632.9384 ",315.0915,15.1414,11.4831,46.159,102.888,2.2267,-10.8935,-0.3395,7.9411,-16.575,11.4056,1.271,5.6315,1.5354,54.2258,"1,103.6555 ","1,098.2640 ",2.1138,2.2282,"2,522.2270 ",3.2643,"1,338.3629 "
2024-02-01,1.9057,3.8991,2.038,5.5779 ,7.2122,"2,404.7287 ",1.7335,0.1044,0.0232,0.0246,0.0218,0.0178,0.0215,0.0548,0.0704,7.1047,"12,527.2500 ","6,625.5357 ","4,027.2381 ","2,158.3333 ",31.5,29.0,33.0,58.805,54.605,84.8733,36.24,54.416,85.874,32.5325,23.65,89.3075,42.58,80.045,79.0,49.4225,35.4,67.325,32.2025,107.2321,329.625,"9,319.1667 ","1,440.7400 ","1,352.6871 ",863.2367 ,4.0924,7.6939,103.375,100.0,101.6525,102.0825,103.7975,100.66,122.2663,101.8125,101.3113,107.9,101.6775,101.2938,101.2088,99.6613,99.8838,101.8613,108.7175,103.4675,101.7763,100.0,103.935,100.3975,112.6425,101.4763,101.7,114.4688,63.4525,103.2513,99.3988,100.71,110.4675,101.2425,101.67,"5,248.2143 ",3.6043,"3,971.8132 ","2,500.7850 ","1,953.1300 ","6,518.3232 ","102,723.8929 ","13,660.1429 ",7.0364,"1,270.3929 ","2,726.9048 ",137.215,169.1016,143.8037,"3,783.2143 ","5,559.5238 ",3.2575,"1,108.2857 ","2,332.4107 ","1,330.8321 ",3.5979,79.9938,0.8657 ,"1,710.9107 ",81.295,76.4229,1.0791,3.6659,"4,170.7143 ","2,320.0000 ",3.8529,"1,624.4286 ",318.9972,13.8646,10.383,49.6332,104.1021,2.3129,4.9964,25.9786,-2.625,27.8679,42.0643,1.2628,5.9177,1.3184,53.4048,"1,177.2963 ","1,130.3566 ",2.1456,2.0303,"2,633.4082 ",3.3459,"1,288.4286 "
2024-03-01,1.7972,3.8928,2.1024,5.5819 ,7.2201,"3,045.3853 ",1.736,0.1233,0.0364,-0.0024,0.0083,0.0006,0.053,0.0097,-0.0267,7.0983,"8,863.0645 ","5,795.5484 ","3,773.2366 ","2,251.0753 ",44.0,40.0,45.0,53.594,46.796,84.4725,69.8975,79.6475,82.83,57.948,29.625,89.735,48.378,80.1,78.6,57.425,55.1225,59.265,39.548,106.3704,296.4677,"9,280.6452 ","1,279.2120 ","1,329.9619 ",866.9650 ,4.2035,7.7427,103.29,100.0,101.635,102.365,102.5275,101.31,132.085,101.7625,101.3675,107.23,101.955,101.5725,101.085,99.6225,99.92,101.6225,108.8975,101.765,101.4475,100.0,104.69,101.76,112.2225,100.595,102.0475,102.4975,53.8275,101.4875,99.42,100.635,110.055,101.055,101.67,"5,170.9677 ",3.5158,"3,983.7242 ","2,546.8297 ","1,987.7210 ","6,416.8227 ","102,306.8629 ","15,389.7581 ",6.9127,"1,173.0065 ","2,616.2903 ",122.07,148.1389,131.8496,"3,600.3226 ","5,500.0000 ",3.327,"1,098.0065 ","2,205.4516 ","1,331.6398 ",3.7219,79.9116,0.8841 ,"1,659.4409 ",84.5097,80.3785,1.0866,3.681,"3,950.5376 ","2,320.0000 ",3.831,"2,215.5097 ",321.3124,14.6045,11.6635,49.7898,103.7012,2.3833,18.1978,26.0559,17.043,49.0516,29.772,1.2707,5.9874,1.4877,49.2903,"1,623.3363 ","1,374.5784 ",2.1183,2.1072,"2,694.9810 ",3.3153,"1,148.3656 "
2024-04-01,1.7178,3.8387,1.7587,5.5788,7.2544,3059.0138,1.7576,0.1915,0.0017,0.0146,-0.0023,0.1054,0.0537,0.0496,-0.0259,7.1003,3069.6667,4480.5000,3721.8833,2310.0000,52.8,48.8,53.2,53.0375,43.1725,83.935,66.5625,79.9575,82.13,59.6175,26.675,85.745,49.1225,75.778,74.8,55.74,59.1025,66.125,39.74,106.562,253.8611,9525.0000,1189.1675,1200.7810,869.8720,4.2265,7.6506,102.5675,100.0,101.9325,102.355,102.15,101.9375,113.18,101.81,99.38,102.77,101.3725,101.6975,102.335,101.2775,100.4725,102.11,107.1525,104.935,101.7,100.0,103.6525,100.02,107.2925,101.9275,100.99,103.375,59.9275,101.8925,99.1975,99.8475,107.6925,100.8825,101.67,5218.3333,3.7383,4114.0167,2645.1433,2037.4463,6666.8953,122516.3667,15708.4000,6.885,1136.2867,2569.4167,166.1407,163.1411,160.3341,3504.5000,5500.0000,3.3032,958.6200,2181.2500,1369.7633,3.7477,78.436,0.9530,1675.7833,88.7853,84.306,1.072,3.6378,3876.4722,2126.6667,3.8827,1732.6800,318.3602,14.5424,10.5903,154.0654,105.467,2.4533,25.1867,23.76,30.42,32.5833,31.1967,1.2512,5.994,1.943,49.1667,1384.8673,1242.9807,2.0933,1.9628,2673.8163,3.4422,1107.8000
2024-05-01,1.6656,3.7881,1.7877,5.5931,7.2379,3131.8218,1.7745,0.002,-0.0309,-0.0411,-0.0049,-0.0355,-0.1194,-0.0738,0.0203,7.1052,4422.2581,4302.0968,3848.5591,2310.0000,53.0,49.0,53.0,55.8175,47.776,82.504,58.35,79.462,79.5475,60.8975,26.975,84.3675,54.074,78.67,76.75,61.77,57.03,69.825,41.318,109.3063,256.5108,9196.7742,1358.7075,1323.2111,857.9550,4.2856,7.7078,101.1775,100.0,100.995,101.705,101.1925,102.21,105.0475,101.73,101.0075,106.05,101.2675,100.8575,101.06,99.3975,99.8975,102.935,106.5975,105.78,101.56,100.0,101.5825,100.2625,104.6,101.9325,101.205,101.465,62.785,101.7775,99.9875,101.385,102.6,100.9775,101.67,5295.4839,3.701,4222.4558,2710.8511,2046.7918,7055.6695,115419.8226,14498.1935,6.9581,1181.5645,2614.5699,132.8011,137.4446,134.0226,3599.7312,5500.0000,3.3279,1005.3226,2315.4355,1364.5694,3.6968,77.3282,1.0158,1763.4194,82.9784,78.6342,1.0812,3.5976,3932.5806,2120.0000,3.8488,1902.8065,316.8075,14.7988,11.6013,155.7719,104.9368,2.3332,6.9226,1.9435,23.6452,23.1274,-12.6661,1.264,5.9657,1.9828,46.5484,1487.6474,1277.1124,1.9943,1.8941,2712.4877,3.4356,1185.3817
2024-06-01,1.6071,3.7146,1.9149,5.6011,7.2756,3020.1108,1.7982,0.1404,0.0034,0.0832,-0.0018,0.0205,0.0865,0.0397,0.0164,7.1161,3742.8000,4370.5333,3705.5167,2274.3333,53.0,49.0,53.0,58.7725,49.9175,81.345,58.3475,78.645,81.5725,61.86,24.35,86.835,54.955,77.67,76.0,52.735,61.4625,70.45,42.96,117.1973,265.0833,9186.6667,1769.4300,1029.8563,831.8800,4.2319,7.6976,101.934,100.0,99.924,101.304,100.734,102.002,107.768,101.7,101.794,101.59,101.614,101.78,101.154,99.632,99.888,102.566,106.404,103.78,101.094,100.0,101.832,100.244,110.53,102.52,101.238,100.052,66.54,103.228,103.676,100.566,105.108,101.226,101.67,5109.6667,3.4396,4111.6560,2650.2023,2023.0002,6757.3642,126750.7000,15911.6000,6.8577,1222.0667,2551.6667,130.172,117.0896,120.1603,3484.5000,5410.0000,3.2113,850.5000,2251.5250,1379.4617,3.7037,76.5503,1.0213,1613.5583,82.7303,78.7683,1.0763,3.5145,3836.6667,2120.0000,3.701,1930.0333,317.4834,14.8682,11.1825,158.0971,105.2101,2.2221,-0.79,-3.8933,9.14,13.0433,-18.07,1.2711,5.9701,2.0129,45.3333,1471.2827,1264.6547,1.9856,1.9831,2743.9218,3.2693,1124.6000
2024-07-01,1.5196,3.6422,1.8631,5.5470,7.2786,2946.2297,1.7364,0.0657,0.0297,0.0102,-0.0016,-0.0091,-0.0093,-0.0136,-0.013,7.1313,3870.0323,4400.1613,3560.0323,2080.0000,51.75,47.75,51.5,59.2275,50.08,81.962,57.0275,79.2125,76.5825,59.7775,25.82,86.9775,52.615,72.7975,72.0,55.4825,56.425,67.525,42.7,118.0568,253.4355,9230.6452,2107.6575,993.6810,799.2680,4.403,7.7654,102.4925,100.0,101.055,101.355,101.815,102.21,109.215,101.8475,102.075,108.7225,101.4275,105.355,101.155,99.655,99.8775,103.1,105.4025,107.6625,101.395,100.0,103.1425,95.5475,107.9725,100.9975,100.965,99.065,62.58,103.15,100.4625,100.1975,103.1025,101.1075,101.67,5175.8065,3.3702,4021.2271,2603.8403,1990.1029,6541.7935,131250.7742,15307.2258,6.7489,1059.3226,2522.4194,92.4149,94.9409,90.9007,3362.9032,5400.0000,3.091,821.7419,2194.7903,1383.4226,3.6668,74.1773,1.0548,1539.3226,83.6084,80.194,1.085,3.4103,3717.7419,2120.0000,3.715,1921.9677,320.4774,14.8045,11.1629,157.5988,104.5832,2.1823,-18.9871,-20.8161,3.5226,-30.5258,-38.3871,1.287,6.003,2.0187,49.8387,1359.1823,1220.7013,1.9119,1.8927,2809.8619,3.0798,1103.5484
2024-08-01,1.4906,3.4255,1.8627,5.1906,7.1472,2865.4688,1.7042,-0.0321,-0.0294,-0.0291,0.0063,0.0122,-0.0442,-0.2596,0.0856,7.1343,4906.3871,4767.6129,3300.3333,2080.0000,51.2,47.5,49.8,52.866,46.202,77.74,56.312,79.04,82.192,51.666,26.525,84.986,46.154,74.854,74.2,52.038,56.1,68.42,34.414,115.2543,221.5323,9083.8710,2067.7880,999.7974,796.8525,3.8938,7.8564,100.755,100.0,101.015,101.53,101.945,102.095,115.9775,101.67,101.505,105.1775,100.55,103.65,100.98,99.3025,99.84,104.595,105.3575,107.2225,101.3675,100.0,102.0825,95.3575,108.135,101.595,101.07,99.3425,51.66,100.6325,100.1325,100.8125,100.2,100.7325,101.67,5300.3226,2.9723,3776.4044,2450.9716,1860.9194,6227.9855,129772.2151,15425.7849,6.6387,923.2742,2256.6129,119.7303,158.498,135.4176,3092.4731,5400.0000,2.7589,648.5376,1938.7312,1353.0968,3.219,78.8986,0.9904,1370.8602,78.5938,75.3435,1.1025,3.2004,3395.2688,2117.8495,3.5424,1715.8226,324.1056,14.9968,11.9029,146.1089,102.2103,1.9705,-36.1,-29.5,-9.9538,-54.9516,-34.8161,1.2948,6.074,2.0209,47.0645,1351.6947,1200.5420,1.8627,1.8818,2646.8063,2.9215,1039.6452
